text,origins
De intensiteit van de taakuitoefening is afhankelijk van de kwaliteit van het onderwijs van de wijze waarop de professionaliteit van de instelling en het bestuur is gewaarborgd van de mate van naleving van wettelijke voorschriften en voor zover deze wordt bekostigd uit s Rijks kas van de financiële situatie van de instelling 4,31
De taakuitoefening van de inspectie is er mede op gericht betrokkenen te informeren over de ontwikkeling in het bijzonder van de kwaliteit van het onderwijs,31
Zie ook de Memorie van Toelichting bij de WOT 20002001 27783 nr 3 32 van 43 Toezicht op B3scholen met niet bekostigd onderwijs POVO En enkele experts die ervaring hebben in dit veld maar nu geen direct belanghebbende zijn o Een bekostigde vraaggestuurde democratische school die ook bezig houdt met onderwijsvernieuwing en de psychologische kant daarvan onder andere motivatie van leerlingen o Ingrado vanuit het vanuit het perspectief van leerplichtambtenaren 45 Gehanteerde Standaarden en verspreiding rapport Deze opdracht is uitgevoerd in overeenstemming met de Internationale Standaarden voor de Beroepsuitoefening van Internal Auditing,31
In dit rapport wordt geen zekerheid verschaft omdat er geen assuranceopdracht is uitgevoerd,31
De opdrachtgever Inspecteurgeneraal van het Onderwijs mw mr,31
Oppers is eigenaar van dit rapport,31
De minister van Financiën stuurt elk halfjaar een overzicht naar de Tweede Kamer met de titels van door de ADR uitgebrachte rapporten en plaatst dit overzicht op de website 33 van 43 Toezicht op B3scholen 34 van 43 Toezicht op B3scholen 5 Ondertekening Managementreactie op het ADRrapport Toezicht op B3scholen20 Op verzoek van de inspectie heeft in 2020 een audit over het toezicht op B3scholen plaatsgevonden,31
Het veld van het niet bekostigd oftewel particulier onderwijs op het niveau van primair en voortgezet onderwijs B3 is zeer divers en kent een bijzonder patroon van snelle oprichting en spontane sluiting van scholen,31
Vanwege de vrijheid van onderwijs is het iedereen toegestaan een particuliere school te beginnen,31
De risicos voor voortbestaan zijn in het B3onderwijs hoog vanwege vaak ontbrekende financiële middelen en de zeer geringe omvang van de scholen,31
De wet en regelgeving wijkt op enkele belangrijke onderdelen af van het bekostigd onderwijs waardoor er grijs gebied ontstaat met aanliggende sectoren waaronder de jeugdhulpverlening en de kinderopvang,31
Het particulier onderwijs is in het kader van kansengelijkheid en schaduwonderwijs bovendien een politiek gevoelig dossier,31
Daarnaast krijgt het niet bekostigd onderwijs regelmatig aandacht in de media,31
Veelal is dit op een negatieve manier,31
Deze zaken leiden soms tot Kamervragen,31
Voor de inspectie is dit alles tot op heden reden geweest om het toezicht op het particulier onderwijs meer intensief in te richten in vergelijking met het bekostigd onderwijs,31
We hebben om de audit gevraagd om antwoord te krijgen op de vraag of dit terecht is en of er aangrijpingspunten zijn om het toezicht te verbeteren,31
Ons toezicht is door de ADR langs de meetlat gelegd van criteria voor goed toezicht zoals aangegeven in de Kaderstellende visie op goed toezicht 2005 de suggesties van de Wetenschappelijke Raad voor het Regeringsbeleid 2013 en de principes van goed toezicht van de OECD 2014,31
Het rapport van de ADR geeft een herkenbaar beeld en geeft goede en praktische aanbevelingen die soms nog verdere doordenking aan onze kant vragen,31
Een voorbeeld is de wijze waarop we communiceren met het veld in relatie tot de verschillende beelden die over ons toezicht bestaan,31
Dank daarvoor Overigens herkennen we ons niet in het punt dat wij volgens sommige geïnterviewden teveel zouden vinken,31
Gelukkig meldt het rapport ook dat de inspectie wordt gezien als professioneel en als kritische vriend die meedenkt en zich wil verdiepen in de visie van de school,31
In de praktijk voeren wij regelmatig boeiende gesprekken hoe de school de eigen visie op ontwikkeling en onderwijs vaak buiten de gebaande paden vormgeeft in de praktijk,31
In de verslaggeving komt die rijkdom van de praktijk en van de gesprekken echter niet tot uitdrukking omdat de rapporten over de B3 instellingen zich dienen te beperken tot de bevindingen en oordelen over het voldoen aan de wettelijke eisen,31
We zijn verheugd dat er geen punten zijn die beter moeten en dat de aanbevelingen in de kan betercategorie vallen,31
Het rapport sterkt ons in de beslissingen die we tot nu toe genomen hebben om het toezicht nog niet 35 van 43 Toezicht op B3scholen Bijlage 1 Managementreactie van de Inspectie van het Onderwijs bij het rapport 20 De managementreactie van de Inspectie van het Onderwijs op het rapport zoals ontvangen op 16 april 2021 is integraal opgenomen in deze bijlage af te schalen naar het reguliere niveau van het bekostigd onderwijs,31
In de praktijk is dat ook nauwelijks mogelijk gebleken vanwege de discontinuïteit in het veld de kleinschaligheid van de initiatieven vanwege incidenten en met grote regelmaat binnenkomende signalen,31
En vooral ook vanwege ontbrekende kengetallen over het onderwijsveld zelf,31
Het rapport helpt ons om deze weg van minder intensief toezicht wel in te slaan,31
De constatering van de ADR dat we met name op het punt van de risicodetectie ons toezicht verder kunnen verbeteren onderschrijven we,31
Tot dusverre ontbrak het aan systemen en kengetallen om tot een goede risicoafweging in relatie tot de tijdsinvestering te kunnen komen,31
We verwachten dat opname van de leerlingennummers in RIO een verbetering zal zijn om leerlingenstromen te kunnen monitoren,31
Het ontbreken van regelgeving op het punt van zelfrapportage en verantwoording zullen we bij het Ministerie van Onderwijs aankaarten,31
Meer algemeen geformuleerd zullen we als inspectie vaker dan voorheen met het departement overleggen om tot oplossingen te komen voor situaties die we tegen komen waarin nadere of andere regelgeving kan voorzien,31
Dat geldt zeker ook voor een ander onderwerp dat de ADR expliciet noemt namelijk te stellen eisen aan startende scholen 36 van 43 Toezicht op B3scholen Onderzoekskader 2017 niet bekostigd primair onderwijs 1 Het aanbod bereidt de leerlingen voor op het vervolgonderwijs en de samenleving 21 11 Het aanbod in Nederlandse taal is dekkend voor de kerndoelen 12 Het aanbod in rekenen en wiskunde is dekkend voor de kerndoelen 13 De school neemt de referentieniveaus voor Nederlandse taal en rekenen als uitgangspunt 14 De leerbronnen waarborgen een breed vormingsaanbod gericht op een veelzijdige ontwikkeling 15 De leerbronnen zijn afgestemd op de onderwijsbehoeften van individuele leerlingen 16 De leerbronnen dragen aantoonbaar bij aan de bevordering van sociale integratie en burgerschap en de kennis over en kennismaking met de verschillende achtergronden en culturen van leeftijdgenoten 2,31
De leerlingen krijgen voldoende tijd om zich voor te bereiden op passend vervolgonderwijs 3,31
Het schoolklimaat leidt tot een leeromgeving die volgens maatschappelijk breed gedragen uitgangspunten veilig en motiverend is 31 De school draagt zorg voor de fysieke psychische en sociale veiligheid van leerlingen 32 De leraren bevorderen het zelfvertrouwen van de leerlingen 33 De leraren zorgen ervoor dat leerlingen op een respectvolle manier met elkaar omgaan 34 De lerarende leerlingen handhaven de afgesproken gedragsregels 4,31
Het pedagogischdidactisch handelen van de leraren stelt leerlingen in staat tot leren en ontwikkelen 41 De inrichting van het onderwijs maakt een ononderbroken ontwikkelproces mogelijk 42 De leraren stemmen het pedagogischdidactisch handelen af op de voortgang in de ontwikkeling van leerlingen 5,31
De school volgt de ontwikkeling van haar leerlingen zodat zij een ononderbroken ontwikkeling kunnen doorlopen 6,31
De leerlingen met specifieke onderwijsbehoeften krijgen passende ondersteuning en begeleiding 61 De school signaleert welke leerlingen extra ondersteuning nodig hebben 62 De school bepaalt de aard van de extra ondersteuning die de gesignaleerde leerlingen nodig hebben 63 De school voert de extra ondersteuning daadwerkelijk uit 7,31
De ontwikkelresultaten van de leerlingen liggen ten minste op het niveau dat mag worden verwacht 8,31
De school zorgt voor het behoud of verbetering van de kwaliteit van haar onderwijs 81 De school draagt zorg voor continuïteit van het onderwijs 21 De criteria die volgens de Leerplichtwet 1969 als wettelijke verplichting gelden zijn in het waarderingskader aangegeven met een asterisk 37 van 43 Toezicht op B3scholen Bijlage 2 Onderzoekskader B3scholen 82 De school laat zien dat zij werkt aan de verbetering van de onderwijskwaliteit 9,31
De school voldoet aan een aantal wettelijke eisen 91 De school zorgt voor bevoegde leraren die in het bezit zijn van een VOG 92 De school is een dagschool 93 Het onderwijs wordt in het Nederlands gegeven 94 De school heeft een schoolplan waarin het beleid ten aanzien van burgerschapsonderwijs is opgenomen 95 De school heeft een meldcode huiselijk geweld en kindermishandeling die aan de eisen voldoet 96 De school meldt de in en uitschrijving en verwijdering van leerlingen en ongeoorloofd verzuim van meer dan 16 uur per vier weken aan de gemeente Onderzoekskader 2017 niet bekostigd voortgezet onderwijs 1,31
Het aanbod bereidt de leerlingen voor op het vervolgonderwijs en de samenleving 11 Het aanbod in de eerste twee leerjaren is dekkend voor de kerndoelen van de onderbouw 12 Het aanbod in de eerste twee leerjaren is eveneens gericht op het verwerven van kennis inzicht en vaardigheden van één of meer andere vreemde talen dan de Engelse taal en de keuze van die talen is afgestemd op het niveau van het vervolgonderwijs aansluitend aan de kerndoelen dat van de leerling mag worden verwacht 13 Het aanbod stelt leerlingen na de kerndoelen leerlingen in staat hun onderwijsloopbaan voort te zetten op een niveau dat van de leerling verwacht mag worden 14 De school neemt de referentieniveaus voor Nederlandse taal en rekenen als uitgangspunt 15 De leerbronnen dragen aantoonbaar bij aan de bevordering van sociale integratie en burgerschap en de kennis over en kennismaking met de verschillende achtergronden en culturen van leeftijdgenoten 2,31
Het schoolklimaat leidt tot een leeromgeving die volgens 31 De school draagt zorg voor de fysieke psychische en sociale veiligheid van leerlingen 32 De leraren bevorderen het zelfvertrouwen van de leerlingen 33 De leraren zorgen ervoor dat leerlingen op een respectvolle manier met elkaar omgaan 34 De lerarende leerlingen handhaven de afgesproken gedragsregels 4,31
Het pedagogischdidactisch handelen van de leraren stelt leerlingen in staat tot leren en ontwikkelen 41 De inrichting van het onderwijs maakt een ononderbroken ontwikkelproces mogelijk 42 De leraren stemmen het pedagogischdidactisch handelen af op de voortgang in de ontwikkeling van leerlingen 5,31
De school volgt de ontwikkeling van haar leerlingen zodanig dat zij een ononderbroken ontwikkeling kunnen doorlopen 6,31
De leerlingen met specifieke onderwijsbehoeften krijgen passende 38 van 43 Toezicht op B3scholen maatschappelijk breed gedragen uitgangspunten veilig en motiverend is ondersteuning en begeleiding 61 De school signaleert welke leerlingen extra ondersteuning nodig hebben 62 De school bepaalt de aard van de extra ondersteuning die de gesignaleerde leerlingen nodig hebben 63 De school voert de extra ondersteuning daadwerkelijk uit 7,31
De resultaten van de leerlingen liggen ten minste op het niveau dat mag worden verwacht 8,31
De school zorgt voor het behoud of verbetering van de kwaliteit van haar onderwijs 81 De school draagt zorg voor continuïteit van het onderwijs 82 De school laat zien dat zij werkt aan de verbetering van de onderwijskwaliteit 9,31
De school voldoet aan een aantal wettelijke eisen 91 De school zorgt voor bevoegde leraren die in het bezit zijn van een VOG 92 De school is een dagschool 93 Het onderwijs wordt in het Nederlands gegeven 94 De school heeft een schoolplan waarin het beleid ten aanzien van burgerschapsonderwijs is opgenomen 95 De school heeft een meldcode huiselijk geweld en kindermishandeling die aan de eisen voldoen 96 De school meldt de in en uitschrijving en verwijdering van leerlingen en ongeoorloofd verzuim van meer dan 16 uur per vier weken aan de gemeente 39 van 43 Toezicht op B3scholen In het Onderzoekskader 2017 niet bekostigd primair onderwijs en het Onderzoekskader 2017 niet bekostigd voortgezet onderwijs is de werkwijze van de inspectie als volgt beschreven22 Werkwijze van de inspectie ten aanzien van een advies of een school een school is in de zin van de Leerplichtwet De Leerplichtwet 1969 stelt dat het college van BampW bij zijn oordeel of een onderwijsvoorziening een school is waar de leerplicht vervuld mag worden een door de inspectie ter zake gegeven advies moet volgen,31
